Brand,Brand Id,Cars,Models,Model Id,Variants,Sales_2021,Price,Our_Rating,Fuel_Type,Engine_Displacement,Body_Style,Doors,Seats,Airbags,Max_Power,Max_Torque,Gearbox_Type,Warranty_Distance,Warranty_Duration,Length,Width,Height,Wheelbase,Ground_Clearance,Boot_Capacity,Fuel_Type_Propulsion,Engine_Installation,Engine_Type,Max_Engine_Power,Max_Engine_Torque,Drive_Layout,Number_Of_Gears,Selectable_Differential_Lock,Fuel_Tank_Capacity,Official_Fuel_Economy,Auto_Start_Stop,Front_Suspension_Type,Front_Springs,Rear_Suspension_Type,Rear_Springs,Damper_Control,Ride_Height_Adjust,Type_Of_Power_Assist,Steering_Adjust,Steering_Adjust_Type,Turning_Radius,Wheels,Wheel_Size,Front_Tyre_Size,Rear_Tyre_Size,Spare_Wheel,Front_Brakes,Rear_Brakes,Anti_Lock_Brakes_Abs,Electronic_Brakeforce_Distribution_Ebd,Brake_Assist_Ba,Electronic_Parking_Brake,Traction_Control,Electronic_Stability_Control,Hill_Start_Assist,Hill_Descent_Control,Anti_Pinch_Power_Windows,Central_Locking,Speed_Sensing_Auto_Door_Locks,Child_Safety_Lock,Isofix_Child_Seat_Mounts,Automatic_Headlamps,Automatic_Wipers,Rear_Washer_Wiper,Rear_Defogger,Day_Night_Interior_Mirror,Parking_Sensors,Parking_Camera,Tyre_Pressure_Monitoring_System,Blind_Spot_Monitor,Adaptive_Cruise_Control,Body_Coloured_Bumpers,Projector_Headlamps,Headlight_Type,Daytime_Running_Lights,Front_Fog_Lamps,Leather_Wrapped_Steering_Wheel,Leather_Wrapped_Gear_Knob,Drivers_Seat_Height_Adjust,Electric_Adjust_For_Drivers_Seat,Drivers_Seat_Memory,Front_Passenger_Seat_Height_Adjust,Electric_Adjust_For_Front_Passenger_Seat,Front_Passenger_Seat_Memory,Adjustable_Front_Headrests,Ventilated_Seats,Heated_Seats,Massage_Seats,Front_Seat_Armrest,Rear_Seat_Armrest,Adjustable_Rear_Headrests,Individual_Chairs_At_Rear,Rear_Seat_Backrest_Recline,Rear_Seat_Backrest_Fold,Rear_Seat_Backrest_Split,Third_Row_Seats,Audio_System,Cd_Player,Usb_Input,Aux_Input,Bluetooth_Audio_Streaming,Bluetooth_Telephone_Function,Steering_Audio_Controls,Steering_Phone_Controls,Wireless_Phone_Charging,Display,Android_Auto,Apple_Carplay,Mirrorlink,Web_Browser,Video_Player,Satellite_vigation,Voice_Commands,Gesture_Controls,Touchpad,Rear_Entertainment_Screens,Power_Windows,Power_Windows_With_One_Touch_Down,Power_Windows_With_One_Touch_Up,Exterior_Mirrors_Electric_Adjust,Exterior_Mirrors_Electric_Fold,Remote_Locking,Keyless_Entry,Push_Button_Start,Climate_Control,Rear_Ac_Vents,Third_Row_Ac_Vents,Front_Passenger_Seat_Adjust_From_Rear,Rear_Window_Sun_Shades,Rear_Windscreen_Sun_Shade,Rear_Power_Outlet,Sunroof,Configurable_Ambient_Lighting,Driving_Modes,Cruise_Control,Auto_Parking,Launch_Control,Dead_Pedal,Hands_Free_Boot_Opening,Speedometer,Tachometer,Trip_Meter,Average_Fuel_Consumption,Average_Speed,Distance_To_Empty,Low_Fuel_Level_Warning,Instantaneous_Consumption,Gear_Indicator,Shift_Indicator,Head_Up_Display,Kerb_Weight,City_Fuel_Economy_Tested,Highway_Fuel_Economy_Tested,Average sales
Hyundai,5,Hyundai i20,i20,55,1.2 Kappa Asta(O),"72,292","1,041,000",8,Petrol,1197 cc,Hatchback,5,5,6,83hp at 6000rpm,115Nm at 4200rpm,5-speed Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,4 cyls,83hp at 6000rpm,115Nm at 4200rpm,Front-Wheel Drive,5,No,37 litres,20.35kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.5 U2 CRDi Sportz,"72,292","1,034,000",8,Diesel,1493 cc,Hatchback,5,5,2,100hp at 4000rpm,240Nm at 1500-2750rpm,6-speed Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Diesel,Front,"4 cyls, Turbocharged",100hp at 4000rpm,240Nm at 1500-2750rpm,Front-Wheel Drive,6,No,37 litres,25.2kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Steel Rims with Wheel Covers,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Manual,Rear,Rear,Yes,No,No,Yes,No,Halogen,LED,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,Yes,Yes,No,No,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.2 Kappa Asta(O) Dual Tone,"72,292","1,058,000",8,Petrol,1197 cc,Hatchback,5,5,6,83hp at 6000rpm,115Nm at 4200rpm,5-speed Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,4 cyls,83hp at 6000rpm,115Nm at 4200rpm,Front-Wheel Drive,5,No,37 litres,20.35kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.5 U2 CRDi Sportz Dual Tone,"72,292","1,051,000",8,Diesel,1493 cc,Hatchback,5,5,2,100hp at 4000rpm,240Nm at 1500-2750rpm,6-speed Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Diesel,Front,"4 cyls, Turbocharged",100hp at 4000rpm,240Nm at 1500-2750rpm,Front-Wheel Drive,6,No,37 litres,25.2kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Steel Rims with Wheel Covers,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Manual,Rear,Rear,Yes,No,No,Yes,No,Halogen,LED,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,Yes,Yes,No,No,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.0 Kappa T-GDi N-Line N8 iMT,"72,292","1,271,000",8,Petrol,998 cc,Hatchback,5,5,6,120hp at 6000rpm,172Nm at 1500-4000rpm,6-speed Clutchless Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,"3 cyls, Turbocharged",120hp at 6000rpm,172Nm at 1500-4000rpm,Front-Wheel Drive,6,No,37 litres,20kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Discs,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Auto,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.2 Kappa Asta CVT,"72,292","1,097,000",8,Petrol,1197 cc,Hatchback,5,5,2,88hp at 6000rpm,115Nm at 4200rpm,CVT Auto,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,4 cyls,88hp at 6000rpm,115Nm at 4200rpm,Front-Wheel Drive,,No,37 litres,19.65kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.2 Kappa Asta Dual Tone CVT,"72,292","1,113,000",8,Petrol,1197 cc,Hatchback,5,5,2,88hp at 6000rpm,115Nm at 4200rpm,CVT Auto,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,4 cyls,88hp at 6000rpm,115Nm at 4200rpm,Front-Wheel Drive,,No,37 litres,19.65kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.0 Kappa T-GDi Asta iMT,"72,292","1,119,000",8,Petrol,998 cc,Hatchback,5,5,2,120hp at 6000rpm,172Nm at 1500-4000rpm,6-speed Clutchless Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,"3 cyls, Turbocharged",120hp at 6000rpm,172Nm at 1500-4000rpm,Front-Wheel Drive,6,No,37 litres,20kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.0 Kappa T-GDi Asta Dual Tone iMT,"72,292","1,176,000",8,Petrol,998 cc,Hatchback,5,5,2,120hp at 6000rpm,172Nm at 1500-4000rpm,6-speed Clutchless Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,"3 cyls, Turbocharged",120hp at 6000rpm,172Nm at 1500-4000rpm,Front-Wheel Drive,6,No,37 litres,20kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.0 Kappa T-GDi N-Line N8 DCT,"72,292","1,373,000",8,Petrol,998 cc,Hatchback,5,5,6,120hp at 6000rpm,172Nm at 1500-4000rpm,7-speed Dual-Clutch Auto,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,"3 cyls, Turbocharged",120hp at 6000rpm,172Nm at 1500-4000rpm,Front-Wheel Drive,7,No,37 litres,20.25kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Discs,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Auto,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.0 Kappa T-GDi Asta DCT,"72,292","1,247,000",8,Petrol,998 cc,Hatchback,5,5,2,120hp at 6000rpm,172Nm at 1500-4000rpm,7-speed Dual-Clutch Auto,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,"3 cyls, Turbocharged",120hp at 6000rpm,172Nm at 1500-4000rpm,Front-Wheel Drive,7,No,37 litres,20.25kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.0 Kappa T-GDi Asta Dual Tone DCT,"72,292","1,265,000",8,Petrol,998 cc,Hatchback,5,5,2,120hp at 6000rpm,172Nm at 1500-4000rpm,7-speed Dual-Clutch Auto,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,"3 cyls, Turbocharged",120hp at 6000rpm,172Nm at 1500-4000rpm,Front-Wheel Drive,7,No,37 litres,20.25kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.5 U2 CRDi Asta(O),"72,292","1,266,000",8,Diesel,1493 cc,Hatchback,5,5,6,100hp at 4000rpm,240Nm at 1500-2750rpm,6-speed Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Diesel,Front,"4 cyls, Turbocharged",100hp at 4000rpm,240Nm at 1500-2750rpm,Front-Wheel Drive,6,No,37 litres,25.2kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.5 U2 CRDi Asta(O) Dual Tone,"72,292","1,283,000",8,Diesel,1493 cc,Hatchback,5,5,6,100hp at 4000rpm,240Nm at 1500-2750rpm,6-speed Manual,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Diesel,Front,"4 cyls, Turbocharged",100hp at 4000rpm,240Nm at 1500-2750rpm,Front-Wheel Drive,6,No,37 litres,25.2kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.0 Kappa T-GDi Asta(O) DCT,"72,292","1,306,000",8,Petrol,998 cc,Hatchback,5,5,6,120hp at 6000rpm,172Nm at 1500-4000rpm,7-speed Dual-Clutch Auto,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,"3 cyls, Turbocharged",120hp at 6000rpm,172Nm at 1500-4000rpm,Front-Wheel Drive,7,No,37 litres,20.25kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Hyundai,5,Hyundai i20,i20,55,1.0 Kappa T-GDi Asta(O) Dual Tone DCT,"72,292","1,265,000",8,Petrol,998 cc,Hatchback,5,5,6,120hp at 6000rpm,172Nm at 1500-4000rpm,7-speed Dual-Clutch Auto,100000 km,3 Years,3995 mm,1775 mm,1505 mm,2580 mm,170 mm,311 litres,Petrol,Front,"3 cyls, Turbocharged",120hp at 6000rpm,172Nm at 1500-4000rpm,Front-Wheel Drive,7,No,37 litres,20.25kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,16-inches,195/55 R16,195/55 R16,Space-saver,Discs,Drums,Yes,Yes,No,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Manual,Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,Yes,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Hyundai,5,Hyundai Santro,Santro,56,Era Executive,"23,914","511,000",8,Petrol,1086 cc,Hatchback,5,5,1,69hp at 5500rpm,99Nm at 4500rpm,5-speed Manual,100000 km,3 Years,3610 mm,1645 mm,1560 mm,2400 mm,129 mm,235 litres,Petrol,Front,4 cyls,69hp at 5500rpm,99Nm at 4500rpm,Front-Wheel Drive,5,No,35 litres,20kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,No,,4.28 m,Steel Rims,13-inch,155/80 R13,155/80 R13,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,No,No,No,No,No,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,870 kg,12.7kpl,19.1kpl,
Hyundai,5,Hyundai Santro,Santro,56,Mag,"23,914","562,000",8,Petrol,1086 cc,Hatchback,5,5,1,69hp at 5500rpm,99Nm at 4500rpm,5-speed Manual,100000 km,3 Years,3610 mm,1645 mm,1560 mm,2400 mm,129 mm,235 litres,Petrol,Front,4 cyls,69hp at 5500rpm,99Nm at 4500rpm,Front-Wheel Drive,5,No,35 litres,20kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,No,,4.28 m,Steel Rims,13-inch,155/80 R13,155/80 R13,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,2 DIN,No,No,No,No,No,No,No,No,No,No,Front and Rear,No,No,No,No,No,No,No,Manual,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,870 kg,12.7kpl,19.1kpl,
